round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.7288,0.72677093334198,5,0,368.75746146047624,23997640,41.27873396873474
2,0.8873,0.35566828362941744,5,0,369.1032372121865,23997640,39.0362708568573
3,0.9225,0.24665189469456672,5,0,369.19857894877407,23997640,36.68829607963562
4,0.929,0.22676906747221948,5,0,369.24372628564095,23997640,39.73640513420105
5,0.901,0.2862972124993801,5,0,369.1460392114711,23997640,33.32451295852661
6,0.9576,0.143520046107471,5,0,369.0610346215946,23997640,38.78355407714844
7,0.9597,0.13243743075057865,5,0,369.0783913215978,23997640,34.7370388507843
8,0.9634,0.11655981001183391,5,0,369.1160283692476,23997640,37.90474605560303
9,0.9683,0.1018535924013704,5,0,369.1395429857477,23997640,43.08791995048523
10,0.969,0.10309621047824621,5,0,369.11126727109433,23997640,41.47292995452881
11,0.9636,0.11716987072229386,5,0,369.13530933362534,23997640,43.49195432662964
12,0.9727,0.08481837802063674,5,0,369.1305530880844,23997640,52.85502600669861
13,0.9772,0.07046575203221292,5,0,369.1590574679736,23997640,38.04800724983215
14,0.9753,0.07600567067563534,5,0,369.1420428721484,23997640,47.75805306434631
15,0.9808,0.059556559563800696,5,0,369.1213950903355,23997640,36.119558811187744
16,0.9768,0.06766586946519092,5,0,369.1284172373576,23997640,34.46280813217163
17,0.979,0.06151842647381127,5,0,369.14274891779286,23997640,40.109955072402954
18,0.9754,0.07412375455526635,5,0,369.139449336311,23997640,36.86456489562988
19,0.9811,0.05333927211950067,5,0,369.1646168902884,23997640,36.36284589767456
20,0.9811,0.056713790592830625,5,0,369.1713169097122,23997640,37.08720302581787
