round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9142,0.3055610876619816,5,0,368.75746146047624,23997640,41.715917110443115
2,0.9356,0.21861351031959056,5,0,369.1032372121865,23997640,40.685275077819824
3,0.9477,0.17358155232220887,5,0,369.19857894877407,23997640,41.440107107162476
4,0.9566,0.14234282406046986,5,0,369.24372628564095,23997640,41.736804246902466
5,0.9645,0.12019448829069733,5,0,369.1460392114711,23997640,41.64844799041748
6,0.9665,0.10570113969296217,5,0,369.0610346215946,23997640,41.553990840911865
7,0.9716,0.09195501394122839,5,0,369.0783913215978,23997640,42.28908181190491
8,0.974,0.08191219374164939,5,0,369.1160283692476,23997640,41.40585494041443
9,0.976,0.07533745806161314,5,0,369.1395429857477,23997640,41.951700925827026
10,0.9769,0.06978618639111518,5,0,369.11126727109433,23997640,40.021819829940796
11,0.9788,0.0644830774538219,5,0,369.13530933362534,23997640,40.07487940788269
12,0.9809,0.05992418685667217,5,0,369.1305530880844,23997640,40.408015966415405
13,0.9802,0.058119161131139845,5,0,369.1590574679736,23997640,40.644936323165894
14,0.9815,0.05432363190217875,5,0,369.1420428721484,23997640,40.593478202819824
15,0.9828,0.04999387865886092,5,0,369.1213950903355,23997640,40.10769987106323
16,0.9831,0.05081280221992638,5,0,369.1284172373576,23997640,40.69127798080444
17,0.9841,0.04729064432268497,5,0,369.14274891779286,23997640,42.765812158584595
18,0.9839,0.04618358839667635,5,0,369.139449336311,23997640,45.95992398262024
19,0.985,0.04402857775120065,5,0,369.1646168902884,23997640,42.40455913543701
20,0.9855,0.04187321557205869,5,0,369.1713169097122,23997640,41.389918088912964
