round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.5007,1.4696156791687012,5,0,672.0387114604762,43873480,24.929038524627686
2,0.5478,1.2706163055419921,5,0,672.3844872121865,43873480,23.113300323486328
3,0.5721,1.1885055431365967,5,0,672.4798289487741,43873480,22.365219593048096
4,0.6199,1.0731200609207154,5,0,672.5249762856411,43873480,23.43857765197754
5,0.6263,1.0584159313201904,5,0,672.4272892114712,43873480,23.424365520477295
6,0.6507,0.9767362577438354,5,0,672.3422846215947,43873480,23.10125756263733
7,0.6614,0.9692375410079956,5,0,672.3596413215978,43873480,23.253801822662354
8,0.6664,0.9462329244613648,5,0,672.3972783692477,43873480,23.16117286682129
9,0.6815,0.9026384185791015,5,0,672.4207929857477,43873480,22.96250057220459
10,0.6731,0.9310164445877075,5,0,672.3925172710944,43873480,23.347575187683105
11,0.7015,0.8469443342208862,5,0,672.4165593336254,43873480,24.0964195728302
12,0.7079,0.838428231716156,5,0,672.4118030880844,43873480,25.436615467071533
13,0.7153,0.8135373372077942,5,0,672.4403074679736,43873480,23.662718296051025
14,0.7238,0.79199576587677,5,0,672.4232928721484,43873480,23.755922555923462
15,0.7342,0.7634988988876342,5,0,672.4026450903355,43873480,24.047173023223877
