round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9108,0.32481017154455183,2,3,123317.9891039699,9599056,26.72953152656555
2,0.9303,0.23918216247707605,3,2,123344.95596097414,14398584,24.362845182418823
3,0.9423,0.1940090410038829,3,2,123389.57464690949,14398584,24.452279329299927
4,0.9476,0.1708319881759584,3,2,123402.91142205437,14398584,24.222148895263672
5,0.9516,0.15722555467113852,2,3,123411.3073857882,9599056,23.551917791366577
6,0.9548,0.14166737233884633,2,3,123451.2782859655,9599056,24.52649426460266
7,0.9609,0.12516778220310806,2,3,123444.39391850965,9599056,24.246873378753662
8,0.9644,0.11602890464104712,2,3,123445.19524353818,9599056,23.985239028930664
9,0.967,0.1034280145522207,2,3,123423.92292849283,9599056,23.28764772415161
10,0.9683,0.09991034595761449,2,3,123430.12591903677,9599056,23.62862491607666
11,0.9732,0.08437096827793866,3,2,123460.88254795293,14398584,22.49731993675232
12,0.9747,0.07833517942167818,3,2,123449.04583008861,14398584,24.47677707672119
13,0.9715,0.08752203841535375,1,4,123449.20243779542,4799528,23.255578994750977
14,0.9761,0.0731470272090286,1,4,123452.82829600597,4799528,22.2439968585968
15,0.9761,0.0731470272090286,0,5,123452.82829600597,0,22.920365571975708
16,0.9796,0.06383814280978405,3,2,123438.72782405923,14398584,23.190210103988647
17,0.98,0.05890474473782815,3,2,123437.62241733122,14398584,23.836383819580078
18,0.9818,0.05744955362030305,4,1,123449.64542494799,19198112,23.9660382270813
19,0.9827,0.05539715941553004,3,2,123445.31130516357,14398584,24.408854007720947
20,0.9824,0.053290480549191124,3,2,123441.40338135976,14398584,23.81148386001587
