round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9077,0.31470731093883514,2,3,31028.70112794981,9599056,41.17978119850159
2,0.9324,0.22646671368777752,3,2,31082.94177584159,14398584,40.827800989151
3,0.9445,0.1836011455565691,4,1,31071.34889729969,19198112,41.27545881271362
4,0.9531,0.16113299112990498,4,1,31079.888222056114,19198112,40.91528511047363
5,0.9577,0.1451885822840035,2,3,31083.983388758763,9599056,40.108968019485474
6,0.9662,0.11686245338730514,4,1,31082.214247207776,19198112,40.98809599876404
7,0.9682,0.1044995417818427,3,2,31075.988265121603,14398584,41.175999879837036
8,0.972,0.09307742170412094,3,2,31085.406146574962,14398584,39.253732204437256
9,0.9744,0.08321890632398427,5,0,31073.177862365315,23997640,40.19251799583435
10,0.9748,0.07907942234240473,3,2,31066.968575922878,14398584,40.33974623680115
11,0.9777,0.07156469858316705,3,2,31070.320275285765,14398584,40.269123792648315
12,0.9781,0.07019067600611598,2,3,31068.068561092074,9599056,39.54267334938049
13,0.9789,0.06649449068931863,2,3,31069.42031533221,9599056,40.31676125526428
14,0.9803,0.061191506463941184,3,2,31067.135919991157,14398584,41.97605299949646
15,0.9803,0.05740113128703087,4,1,31064.496344594616,19198112,45.7409291267395
16,0.9816,0.05404065516539849,4,1,31067.88362309889,19198112,47.31208300590515
17,0.9816,0.05404065516539849,0,5,31067.88362309889,0,42.61406421661377
18,0.9822,0.054553454376803714,2,3,31067.227647481795,9599056,48.29427790641785
19,0.9816,0.0561928247427335,1,4,31066.99321205171,4799528,42.31781601905823
20,0.9841,0.0474149479754502,5,0,31060.43870321908,23997640,39.3657488822937
