round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9025,0.33381549566984176,1,4,123443.28750376079,4799528,42.29843783378601
2,0.9315,0.2335611359924078,2,3,123431.20069748581,9599056,44.62521290779114
3,0.9315,0.2335611359924078,0,5,123431.20069748581,0,41.797430992126465
4,0.9451,0.18404704436808825,5,0,123445.29935313121,23997640,43.72175693511963
5,0.9521,0.16232308729588985,2,3,123474.29078692717,9599056,42.049561977386475
6,0.9573,0.14446049459204077,2,3,123471.3089017452,9599056,44.16443419456482
7,0.9608,0.1264557793043554,3,2,123467.00747636463,14398584,42.443382024765015
8,0.965,0.11344801568873226,2,3,123425.78713471834,9599056,43.36393976211548
9,0.9687,0.09826177220083773,2,3,123419.3199196689,9599056,42.76715588569641
10,0.9723,0.0913134137634188,2,3,123415.59671703078,9599056,42.91039490699768
11,0.976,0.07815167131256312,2,3,123423.69220974867,9599056,44.35493230819702
12,0.9695,0.0943612068163231,1,4,123417.09515929483,4799528,45.00519108772278
13,0.9755,0.07509969570394605,1,4,123411.03992849807,4799528,43.10092902183533
14,0.9787,0.06525576305389404,2,3,123399.10477471862,9599056,43.080909967422485
15,0.9802,0.06301786765367724,2,3,123399.34814229306,9599056,43.50147485733032
16,0.9813,0.05865262841740623,2,3,123398.7634997606,9599056,43.348161935806274
17,0.981,0.05798287045187317,1,4,123405.4041214544,4799528,42.1969997882843
18,0.9825,0.05452425920208916,2,3,123412.84078243509,9599056,42.257232904434204
19,0.9816,0.05679306710395031,1,4,123417.99125650259,4799528,40.84881091117859
20,0.9834,0.04957194164600223,3,2,123418.90574471858,14398584,42.026705741882324
