round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8834,0.39442249678373337,1,4,31147.971033391685,4799528,21.083820581436157
2,0.9305,0.248913906621933,2,3,31110.61498124133,9599056,20.26861572265625
3,0.9425,0.18938274669349195,2,3,31082.20621099695,9599056,19.699336528778076
4,0.9521,0.15502662851363422,2,3,31077.20725638632,9599056,20.573344230651855
5,0.9609,0.12785014145821333,3,2,31090.28854930396,14398584,19.56640362739563
6,0.9648,0.11535925108082593,2,3,31077.739669794817,9599056,20.57284188270569
7,0.9688,0.09714504831433296,5,0,31071.039225489032,23997640,20.0565447807312
8,0.972,0.08484171767272056,4,1,31069.725235688045,19198112,20.920836448669434
9,0.9741,0.08007721438985319,3,2,31066.575467248436,14398584,19.747205018997192
10,0.977,0.07161219340488315,2,3,31069.498321723266,9599056,20.279890298843384
11,0.9757,0.07595325215999037,1,4,31070.099753687744,4799528,20.060220956802368
12,0.9795,0.06198753023929894,4,1,31071.823167044724,19198112,20.604976415634155
13,0.9807,0.057233443472068754,5,0,31067.72106445703,23997640,20.799924612045288
14,0.9812,0.0552496112535242,4,1,31065.215106959444,19198112,20.63132405281067
15,0.9825,0.051663696664990856,5,0,31065.39988656047,23997640,20.56525754928589
16,0.9838,0.04920534524223767,4,1,31065.284014241533,19198112,20.335315227508545
17,0.9844,0.0482372441298794,3,2,31063.837387458283,14398584,21.10587167739868
18,0.9844,0.0482372441298794,0,5,31063.837387458283,0,19.746177196502686
19,0.9844,0.04554104007666465,4,1,31057.009766577856,19198112,20.676259756088257
20,0.9851,0.042941968439985066,4,1,31058.57600873985,19198112,19.728690147399902
