round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9164,0.2980507493972778,4,1,123534.24849876166,19198112,26.833752632141113
2,0.9104,0.29479396805167196,1,4,123553.65106983068,4799528,21.87279200553894
3,0.9446,0.18974859527349472,1,4,123582.93358561436,4799528,22.098608016967773
4,0.9595,0.13938741554766892,3,2,123574.88056408946,14398584,23.022161722183228
5,0.9675,0.11490034971758724,3,2,123531.77018426037,14398584,22.798874139785767
6,0.9659,0.11305789590887726,1,4,123496.95353572736,4799528,23.117944717407227
7,0.9722,0.094701132020168,2,3,123493.52414370481,9599056,23.264695644378662
8,0.9734,0.08738473218120635,1,4,123504.3596379682,4799528,21.406649589538574
9,0.9758,0.07889255330758169,2,3,123497.23516015333,9599056,23.36496877670288
10,0.9766,0.07368587775425986,2,3,123513.97516330522,9599056,23.39293646812439
11,0.9789,0.06562879285486416,3,2,123488.13359062151,14398584,23.114422082901
12,0.9808,0.061165821139514444,2,3,123471.04795156432,9599056,21.902666330337524
13,0.9828,0.05570394142814912,4,1,123471.52636372054,19198112,23.218300819396973
14,0.9822,0.057105802858015524,1,4,123468.1701460944,4799528,23.345227003097534
15,0.9825,0.053915109555469826,3,2,123462.93806757344,14398584,23.135419130325317
16,0.9828,0.051961415049550125,2,3,123449.9465508909,9599056,21.880013465881348
17,0.9842,0.04791543778658379,2,3,123452.12498296895,9599056,23.652348041534424
18,0.9842,0.04791543778658379,0,5,123452.12498296895,0,22.04017734527588
19,0.9834,0.048817479978874326,2,3,123457.80475742384,9599056,23.90484881401062
20,0.9834,0.05135372016481124,1,4,123450.71286575194,4799528,22.234835386276245
