round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9155,0.3031224216222763,4,1,31063.030471902657,19198112,26.83195471763611
2,0.9322,0.22446644353568554,4,1,31037.339181943888,19198112,23.665619373321533
3,0.9426,0.18813400036394595,4,1,31053.18253149347,19198112,23.70334243774414
4,0.9519,0.16538912353515625,2,3,31052.86125319137,9599056,23.01070261001587
5,0.9568,0.14505268132910132,2,3,31041.60416491043,9599056,22.998095750808716
6,0.9633,0.1292389136441052,2,3,31040.603681594723,9599056,23.20346426963806
7,0.9662,0.11290516431182623,3,2,31052.499311729007,14398584,24.04977774620056
8,0.9645,0.11843507499173284,1,4,31058.57541178039,4799528,22.64296007156372
9,0.9717,0.08873708346541971,4,1,31067.273137917604,19198112,24.303585529327393
10,0.9749,0.08207981767449528,4,1,31071.521956198838,19198112,23.812392950057983
11,0.9762,0.07370530125405639,4,1,31070.39284255514,19198112,23.771511793136597
12,0.9776,0.0695392439905554,5,0,31064.57547462319,23997640,24.05720806121826
13,0.9782,0.06606664576102048,4,1,31064.497641052065,19198112,23.870362758636475
14,0.9794,0.06446307934485376,2,3,31064.41681562478,9599056,23.758309602737427
15,0.9805,0.05912941570924595,4,1,31067.968268393815,19198112,24.064700841903687
16,0.9809,0.05661776314023882,5,0,31066.662056976387,23997640,23.95251774787903
17,0.9817,0.055430365181108936,3,2,31064.67237632624,14398584,23.873106479644775
18,0.9825,0.05235403797593899,4,1,31063.320464982764,19198112,23.575385332107544
19,0.9834,0.05134617586177774,4,1,31066.146022242367,19198112,24.100703239440918
20,0.9836,0.04980519878529012,5,0,31063.97133693645,23997640,23.937274932861328
