round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9127,0.31587640308141707,4,1,4453.305839790128,19198112,23.029813051223755
2,0.9313,0.23155833838880063,5,0,4453.182328945979,23997640,21.30822443962097
3,0.9481,0.18001092212051154,5,0,4448.325017364309,23997640,21.252865076065063
4,0.9546,0.15533626881688833,4,1,4448.368017064503,19198112,21.030465364456177
5,0.9626,0.12995689560174942,5,0,4448.94496199052,23997640,20.988016843795776
6,0.9667,0.11331636462956667,5,0,4448.880075676143,23997640,20.595057010650635
7,0.9698,0.10229596270509064,3,2,4447.735194474586,14398584,21.13025736808777
8,0.9719,0.09148925830237567,5,0,4446.3744179162,23997640,20.49847960472107
9,0.9736,0.08285049402043224,5,0,4447.44715572748,23997640,20.776181936264038
10,0.9765,0.07709102467112243,5,0,4447.795242060419,23997640,20.080718755722046
11,0.9771,0.07094724488332868,4,1,4450.035307837168,19198112,21.094308376312256
12,0.9781,0.06504916267469525,5,0,4450.039688005479,23997640,20.002262115478516
13,0.9795,0.061317549092974516,4,1,4448.963544177392,19198112,21.182334661483765
14,0.9815,0.055549830826977266,4,1,4449.262934547653,19198112,20.115471601486206
15,0.983,0.05404365107468329,5,0,4449.160780107362,23997640,20.80197048187256
16,0.982,0.05227252700251993,5,0,4448.685994865175,23997640,20.531264781951904
17,0.9833,0.05098779911934398,3,2,4448.732192916376,14398584,21.036268949508667
18,0.9838,0.047516691844211895,5,0,4448.734939760825,23997640,20.1225745677948
19,0.9843,0.04615778937721625,4,1,4448.362087152346,19198112,21.070233821868896
20,0.985,0.04394932372381445,5,0,4448.168697894284,23997640,20.016406297683716
