round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9103,0.3220915478467941,4,1,31116.349475159237,19198112,21.500019311904907
2,0.9254,0.24345351574122906,3,2,31132.152952947148,14398584,21.745914220809937
3,0.9396,0.2009986073613167,4,1,31087.36660158548,19198112,21.488401412963867
4,0.9464,0.17744207299649714,5,0,31096.25916375249,23997640,21.320873022079468
5,0.954,0.15142900443673135,4,1,31081.38747525616,19198112,22.003545999526978
6,0.9581,0.13707668090425432,2,3,31077.58300281314,9599056,20.41921639442444
7,0.9648,0.11727000122331083,5,0,31084.679934914668,23997640,21.5894877910614
8,0.9663,0.10937590833269059,5,0,31084.631420405534,23997640,20.807787895202637
9,0.9701,0.09758013753257692,3,2,31078.48904698909,14398584,22.03489327430725
10,0.9727,0.09032821924053133,3,2,31070.359769224466,14398584,20.698355436325073
11,0.9756,0.08240705601070077,4,1,31073.42026739213,19198112,22.057480812072754
12,0.9776,0.07386935730436817,5,0,31076.681125767966,23997640,22.049272775650024
13,0.9779,0.07034407772496343,5,0,31072.32972006826,23997640,21.219515323638916
14,0.9783,0.0663922933687456,3,2,31075.43503442799,14398584,21.85588002204895
15,0.9776,0.06951284630494192,1,4,31073.533149610852,4799528,20.431710243225098
16,0.981,0.05953831540960818,3,2,31073.384589045043,14398584,21.22044348716736
17,0.9804,0.060350444938009604,2,3,31072.886209520308,9599056,20.294312715530396
18,0.9827,0.055611846404429524,3,2,31070.649353621,14398584,21.254448413848877
19,0.9834,0.0509116879896028,3,2,31069.245937352967,14398584,20.787517070770264
20,0.9845,0.04947038356219419,5,0,31066.861310134824,23997640,21.530649423599243
