round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9122,0.31613437770605085,4,1,123263.08470343378,19198112,22.382853984832764
2,0.9309,0.23635866498351096,3,2,123337.88038218187,14398584,22.010573387145996
3,0.9448,0.18778703445345163,3,2,123331.16977766328,14398584,22.089528560638428
4,0.9503,0.1636770880803466,2,3,123335.48393074736,9599056,21.752888202667236
5,0.957,0.14231580161973834,1,4,123366.04910276139,4799528,20.69333791732788
6,0.9639,0.1168309864602983,2,3,123398.2888559401,9599056,21.049978971481323
7,0.9664,0.10592092915587127,1,4,123397.75032740348,4799528,22.17195701599121
8,0.9748,0.08501391742751002,4,1,123379.38086253122,19198112,21.909042835235596
9,0.9756,0.0800969743290916,2,3,123390.70468436657,9599056,21.980159521102905
10,0.9763,0.07631693037059158,1,4,123393.58307603125,4799528,20.730603456497192
11,0.9764,0.07492925353366882,1,4,123404.55958985626,4799528,20.562437295913696
12,0.9785,0.06971587318591774,1,4,123408.94066791864,4799528,20.039706230163574
13,0.9774,0.06902048533707857,1,4,123423.14870234749,4799528,20.480205059051514
14,0.9824,0.05638471386972815,3,2,123429.28374113768,14398584,20.57966685295105
15,0.9824,0.05443332755048759,2,3,123425.26716310577,9599056,20.09584355354309
16,0.9816,0.054303892285353504,2,3,123432.90353190084,9599056,20.53895115852356
17,0.9828,0.05161309782951139,2,3,123444.36145564666,9599056,20.579811573028564
18,0.9831,0.050370507058594374,2,3,123437.96735002141,9599056,20.087302446365356
19,0.9835,0.049226507220929486,2,3,123439.2432134875,9599056,21.231990098953247
20,0.9837,0.05119268612228334,1,4,123431.85307807208,4799528,21.12856411933899
