round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9124,0.33068736073970795,3,2,31117.95521080484,14398584,21.4644935131073
2,0.9288,0.24188381181955337,3,2,31084.03801957515,14398584,19.820541858673096
3,0.9437,0.19166648720800877,3,2,31072.36722211034,14398584,20.616089344024658
4,0.95,0.16561109132394194,2,3,31062.133035214887,9599056,19.510337829589844
5,0.9598,0.14036357324644924,2,3,31063.487674119457,9599056,20.474427461624146
6,0.9646,0.11976199928410351,4,1,31075.056721172816,19198112,20.10875701904297
7,0.9665,0.109954621347785,2,3,31072.466341988864,9599056,20.6027774810791
8,0.9721,0.09243236697390675,4,1,31083.302009156992,19198112,20.066134691238403
9,0.9729,0.08655809903033078,2,3,31080.065636658044,9599056,20.811836004257202
10,0.9764,0.07881630832348019,3,2,31082.800395245165,14398584,19.464909315109253
11,0.9781,0.07266339639034122,3,2,31082.42431348713,14398584,20.30233860015869
12,0.9784,0.06575246397033334,4,1,31078.676604111246,19198112,20.119574785232544
13,0.9803,0.061356404058542105,3,2,31079.17469654538,14398584,20.728485584259033
14,0.9798,0.059017776246182624,3,2,31075.199573826685,14398584,20.26167631149292
15,0.9821,0.05555410856220405,4,1,31074.023233122796,19198112,21.013827800750732
16,0.9828,0.05403860291470774,4,1,31072.69981559684,19198112,20.38808298110962
17,0.9839,0.05018305614357814,4,1,31074.875335994137,19198112,20.91214680671692
18,0.9835,0.04839770550080575,5,0,31071.868406237343,23997640,19.970187187194824
19,0.9846,0.04547720678946934,3,2,31071.492934781625,14398584,20.3974506855011
20,0.985,0.04420431062960997,3,2,31069.64305831412,14398584,19.860235691070557
