round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9112,0.32067149040699006,4,1,123395.48752191798,19198112,26.897393465042114
2,0.9329,0.227267361292243,3,2,123433.13747854387,14398584,23.412025928497314
3,0.9416,0.19595559985786676,2,3,123486.76321873155,9599056,23.926168203353882
4,0.952,0.15778021592497826,3,2,123471.211889169,14398584,23.775947093963623
5,0.9527,0.15338535016551613,1,4,123468.53484850004,4799528,22.393478870391846
6,0.9574,0.13371326114684343,1,4,123453.4159559481,4799528,23.348817586898804
7,0.9667,0.10570786033719778,2,3,123432.72756311552,9599056,22.742935180664062
8,0.9715,0.08956566405687481,4,1,123415.17935314073,19198112,24.350090265274048
9,0.9715,0.08893427696861327,2,3,123434.2796086542,9599056,24.48149275779724
10,0.9762,0.07706676769088953,2,3,123427.51665339101,9599056,23.7393479347229
11,0.9763,0.0729536206625402,1,4,123431.24532203052,4799528,22.5122332572937
12,0.979,0.06498618761999532,4,1,123445.9010825135,19198112,24.172345399856567
13,0.979,0.06498618761999532,0,5,123445.9010825135,0,22.293561697006226
14,0.9789,0.06593337761471048,1,4,123448.03894019836,4799528,22.39620304107666
15,0.9789,0.06593337761471048,0,5,123448.03894019836,0,22.033392190933228
16,0.9803,0.05949050758602098,2,3,123447.79057584249,9599056,22.196139574050903
17,0.9822,0.05667684508129023,3,2,123443.06878726945,14398584,22.865354299545288
18,0.9823,0.0553668653300032,2,3,123447.79484860733,9599056,21.45214533805847
19,0.9825,0.05066760707008652,1,4,123444.25681440017,4799528,23.001630067825317
20,0.9824,0.050524506949237546,2,3,123440.69067385416,9599056,23.179932355880737
