round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9102,0.3222373004317284,5,0,31071.972224073554,23997640,19.90839910507202
2,0.9316,0.231285260155797,5,0,31043.715431734185,23997640,19.818347930908203
3,0.9396,0.19124461070150137,5,0,31049.28483268904,23997640,19.6944842338562
4,0.9523,0.15958076536655427,5,0,31042.053097651602,23997640,19.89204239845276
5,0.9587,0.13949962748140096,5,0,31046.383847435565,23997640,19.87184762954712
6,0.9575,0.13408121328428388,1,4,31049.2175389046,4799528,19.536731243133545
7,0.9626,0.11805071937032044,1,4,31049.887244629736,4799528,19.607537508010864
8,0.9691,0.09954260001406073,4,1,31063.63935810841,19198112,18.862922191619873
9,0.9732,0.08633968138620257,5,0,31069.756613993235,23997640,20.06113600730896
10,0.9752,0.07791899581216276,3,2,31065.938270912433,14398584,19.55547022819519
11,0.9744,0.08076077030673623,1,4,31066.638337930868,4799528,19.304234504699707
12,0.9777,0.07041089662360027,3,2,31067.453948246646,14398584,20.23409652709961
13,0.9798,0.06427243532761931,3,2,31067.035727969116,14398584,18.81863021850586
14,0.9817,0.05873817631565034,2,3,31067.211315961173,9599056,19.669347524642944
15,0.9826,0.05569798768949695,3,2,31068.174534648162,14398584,19.35352849960327
16,0.9826,0.05201218200214207,4,1,31070.164280551042,19198112,20.017491817474365
17,0.9842,0.05010899741225876,5,0,31069.89268132786,23997640,19.67135262489319
18,0.9847,0.0468497606334975,5,0,31070.126219993228,23997640,20.099451065063477
19,0.9852,0.04832344307661988,4,1,31069.514140007726,19198112,20.378700256347656
20,0.9864,0.04371413988689892,3,2,31066.508685027573,14398584,19.025489807128906
