round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8985,0.3448523508906364,2,3,123591.79619580077,9599056,28.618675708770752
2,0.9281,0.24625841952562333,3,2,123601.87215105971,14398584,24.562374591827393
3,0.9406,0.1957403737872839,2,3,123541.3097145599,9599056,21.99351477622986
4,0.9326,0.21741459093093873,1,4,123557.03792161345,4799528,23.019562482833862
5,0.9548,0.1438963701404631,2,3,123558.87114526183,9599056,22.95756959915161
6,0.9608,0.1277323936097324,2,3,123554.68536638713,9599056,21.87381601333618
7,0.9668,0.10851012180224061,3,2,123515.89943288552,14398584,23.935195922851562
8,0.9694,0.09977034482322633,3,2,123498.69551833131,14398584,23.243563890457153
9,0.971,0.09245124662984162,2,3,123485.66496129971,9599056,23.43578004837036
10,0.9726,0.0841136242158711,2,3,123472.06573672248,9599056,22.804205894470215
11,0.9736,0.08215104668410494,1,4,123479.33789458715,4799528,22.79126214981079
12,0.9781,0.06931330888662487,4,1,123465.70598525034,19198112,23.097779989242554
13,0.9785,0.06720006358618848,4,1,123478.50032598738,19198112,22.86423373222351
14,0.9796,0.06385956582222134,2,3,123473.28764262446,9599056,22.788002490997314
15,0.9815,0.05854081380390562,2,3,123480.00241971231,9599056,21.815517902374268
16,0.9811,0.061264025826146824,1,4,123485.32399792335,4799528,22.709410667419434
17,0.983,0.05513506047059782,3,2,123492.96187159959,14398584,23.713661432266235
18,0.9829,0.05269354775277898,2,3,123490.13141016386,9599056,23.60454821586609
19,0.9843,0.050039603211451324,3,2,123484.62962251884,14398584,23.952962398529053
20,0.9836,0.047533637301856654,3,2,123483.92493585257,14398584,24.22435975074768
