round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9157,0.30454555097818375,5,0,369.31234105445265,23997640,20.85398244857788
2,0.9345,0.22521035771369935,5,0,369.5132775019598,23997640,19.38950777053833
3,0.9459,0.18932276041209697,5,0,369.3145420013772,23997640,20.409663200378418
4,0.9522,0.15873598761707544,5,0,369.26540064211264,23997640,19.08774733543396
5,0.9588,0.13765058338493108,5,0,369.2731346887381,23997640,19.75610876083374
6,0.9644,0.12359629208967089,5,0,369.2699227120437,23997640,19.911293268203735
7,0.9672,0.10780489335358143,5,0,369.30763142915356,23997640,19.758594274520874
8,0.9722,0.09469353992342949,5,0,369.30748577478596,23997640,20.3864164352417
9,0.9734,0.0874098242893815,5,0,369.2675018462012,23997640,19.67321753501892
10,0.9747,0.08019366043098271,5,0,369.3097203320491,23997640,20.572815895080566
11,0.9769,0.07255373053858057,5,0,369.31602916551526,23997640,19.596588611602783
12,0.9785,0.06749567069578916,5,0,369.31466498610826,23997640,20.623960971832275
13,0.9783,0.06463770988555625,5,0,369.3216732319681,23997640,19.721391677856445
14,0.9799,0.06034615236502141,5,0,369.31769574054834,23997640,20.264614582061768
15,0.9802,0.057135403647180644,5,0,369.29623617794505,23997640,19.38382124900818
16,0.9818,0.054066700002271685,5,0,369.28336407159213,23997640,19.879456043243408
17,0.9825,0.05190987393751275,5,0,369.2685229778038,23997640,19.70270872116089
18,0.9829,0.0509539745466318,5,0,369.2631607827791,23997640,19.440746307373047
19,0.9836,0.04867493706899695,5,0,369.2538523304823,23997640,20.40111780166626
20,0.9845,0.047142640471295454,5,0,369.2624715476893,23997640,19.528907299041748
