round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8834,0.39442249678373337,1,4,123658.45404784838,4799528,22.28430438041687
2,0.9305,0.248913906621933,2,3,123568.79952268752,9599056,23.294403553009033
3,0.9312,0.21221396403163673,1,4,123539.11084396028,4799528,25.08333992958069
4,0.9543,0.15556842046231031,3,2,123471.0855301324,14398584,23.305715322494507
5,0.9581,0.1417213027432561,1,4,123504.88274560802,4799528,24.15723419189453
6,0.9644,0.11509758833087981,2,3,123487.48002627217,9599056,24.122715711593628
7,0.9688,0.1019573807310313,3,2,123464.50819345914,14398584,24.769461393356323
8,0.9696,0.09524753086566926,2,3,123476.08433047905,9599056,25.39956045150757
9,0.9731,0.08540114174764603,1,4,123461.05380229097,4799528,23.6170654296875
10,0.9738,0.08314695842266083,1,4,123458.60102979743,4799528,23.626174688339233
11,0.9723,0.08892786956066266,1,4,123463.2896606085,4799528,23.46626305580139
12,0.9726,0.08089410519422963,1,4,123475.4281008514,4799528,23.900598526000977
13,0.9788,0.0631884596307762,2,3,123473.4844365945,9599056,22.366949796676636
14,0.9805,0.059584784682141616,2,3,123474.36866848588,9599056,23.349590301513672
15,0.9799,0.05623159803685267,4,1,123480.1415631587,19198112,24.374338626861572
16,0.9809,0.05585127467489801,2,3,123477.77206169441,9599056,22.242469787597656
17,0.9818,0.0522482149964897,2,3,123461.87259003345,9599056,22.928087949752808
18,0.9833,0.05161933724642731,2,3,123444.88154796074,9599056,22.84007692337036
19,0.9838,0.04671742124562152,1,4,123447.2795331457,4799528,21.422587394714355
20,0.9832,0.047890836999798195,1,4,123454.42892672164,4799528,22.584360361099243
