round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9111,0.31770768163204194,5,0,369.49335476054875,23997640,23.913320302963257
2,0.9306,0.23396834062933922,5,0,369.31801813426654,23997640,23.77345609664917
3,0.9437,0.19454942089021207,5,0,369.43102425078797,23997640,23.510092735290527
4,0.9486,0.16639280300587417,5,0,369.44895561755493,23997640,23.244553804397583
5,0.9552,0.14766931727156044,5,0,369.4029106004398,23997640,23.470343112945557
6,0.9595,0.13415332352519035,5,0,369.3538446241235,23997640,22.32424283027649
7,0.9624,0.12116757157407701,5,0,369.33369038463337,23997640,23.750712633132935
8,0.9677,0.1070157019354403,5,0,369.29106015092066,23997640,23.98780846595764
9,0.9711,0.09721498279497028,5,0,369.2796229795944,23997640,22.780586004257202
10,0.9723,0.09073543139155954,5,0,369.23989211217014,23997640,23.82628846168518
11,0.9759,0.08051566242482514,5,0,369.2547444276465,23997640,24.598013401031494
12,0.9773,0.07246807869747281,5,0,369.25085193180297,23997640,22.925992250442505
13,0.9783,0.06954930893322453,5,0,369.267690104698,23997640,24.283726930618286
14,0.9795,0.06433294802568854,5,0,369.25066927487165,23997640,24.306070804595947
15,0.9806,0.06076417087106965,5,0,369.21254286647945,23997640,22.990147352218628
16,0.9808,0.057292583158193154,5,0,369.213414442867,23997640,24.38230299949646
17,0.9814,0.05517925605447963,5,0,369.20292001279137,23997640,24.10978865623474
18,0.9825,0.05325305414288305,5,0,369.19071983080244,23997640,23.348240613937378
19,0.9834,0.05193675255379639,5,0,369.1469912057664,23997640,24.397807359695435
20,0.9845,0.049868772499728944,5,0,369.1316023790034,23997640,24.530538320541382
