round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.909,0.31732713072299956,3,2,123467.2912836087,14398584,26.73344659805298
2,0.9313,0.23453353731930257,3,2,123590.63235743529,14398584,23.777573823928833
3,0.9376,0.20520023863464593,2,3,123582.5375857877,9599056,22.227797985076904
4,0.9457,0.171331598803401,2,3,123587.84656093808,9599056,23.904052734375
5,0.9457,0.171331598803401,0,5,123587.84656093808,0,22.28116250038147
6,0.9572,0.14426699712798,3,2,123568.21323326028,14398584,24.14602279663086
7,0.9629,0.1268569965608418,3,2,123567.39715502413,14398584,23.23377299308777
8,0.9638,0.12098359504863619,1,4,123560.97594040282,4799528,21.90807056427002
9,0.9669,0.10651227259896695,1,4,123568.78753599359,4799528,21.835609912872314
10,0.9713,0.09432079699374735,2,3,123567.56671803589,9599056,23.17275381088257
11,0.9743,0.0815753133840859,2,3,123564.5499008908,9599056,23.66658306121826
12,0.975,0.07760172435026616,1,4,123557.94593909873,4799528,21.861722946166992
13,0.9769,0.06994676304059103,3,2,123548.78062552332,14398584,22.908564805984497
14,0.9779,0.07036288725677878,1,4,123549.19501827763,4799528,21.86265754699707
15,0.9791,0.06398666139822454,3,2,123560.32179214085,14398584,22.151513814926147
16,0.9798,0.06197705940306187,3,2,123550.5342171707,14398584,23.5006365776062
17,0.9806,0.057909284557774665,4,1,123541.4882450506,19198112,23.433932781219482
18,0.9808,0.05604386984861921,3,2,123543.16556278725,14398584,23.338780879974365
19,0.9819,0.052335071490542034,5,0,123538.51557395744,23997640,23.06218385696411
20,0.9831,0.049864194330084134,2,3,123535.25974134578,9599056,22.154165267944336
