round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9112,0.3176752787232399,5,0,4442.600124447946,23997640,22.804810047149658
2,0.9342,0.22474319975376128,5,0,4447.72587022438,23997640,20.54955792427063
3,0.9456,0.18267717988193036,5,0,4441.065893326976,23997640,21.00959849357605
4,0.9524,0.1552407434746623,5,0,4446.150355565417,23997640,20.59408736228943
5,0.9608,0.13287154252827169,4,1,4445.087978846185,19198112,20.84075093269348
6,0.9663,0.11302489859461784,4,1,4443.876563895998,19198112,20.605137825012207
7,0.968,0.10514790728986263,3,2,4445.97518783754,14398584,20.720218896865845
8,0.9723,0.08873515181858092,5,0,4446.966472453912,23997640,20.750428199768066
9,0.9743,0.0789285516731441,4,1,4446.435204470818,19198112,20.478066205978394
10,0.9757,0.0745986297858879,4,1,4446.460818255875,19198112,20.449669122695923
11,0.9785,0.06880698092551903,5,0,4446.979936082505,23997640,20.34519338607788
12,0.9793,0.06239890130069107,5,0,4447.69752203577,23997640,20.756738901138306
13,0.9807,0.05903478624904528,5,0,4447.583097974559,23997640,20.422011613845825
14,0.982,0.055831031303619966,5,0,4449.099590427313,23997640,21.111607313156128
15,0.9827,0.05435370501992293,5,0,4450.001311520483,23997640,20.636899948120117
16,0.9832,0.05078229240104556,5,0,4449.628480012332,23997640,21.679561138153076
17,0.984,0.048531341343233364,5,0,4450.145606935664,23997640,20.884578227996826
18,0.9852,0.046435211024293675,5,0,4450.317384251861,23997640,21.483740091323853
19,0.9858,0.04538149360090028,5,0,4449.924330658229,23997640,20.786157846450806
20,0.9859,0.04369945593934972,5,0,4449.643092108585,23997640,21.017958402633667
