round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8787,0.4111455727338791,1,4,31147.971033391685,4799528,26.82954716682434
2,0.927,0.2590276261329651,2,3,31110.61498124133,9599056,23.6304190158844
3,0.9422,0.1909677354067564,2,3,31082.20621099695,9599056,23.82349967956543
4,0.9504,0.1588753909006715,2,3,31077.20725638632,9599056,22.769996404647827
5,0.9598,0.1308467951461673,3,2,31090.28854930396,14398584,23.81654143333435
6,0.9636,0.11772290141694247,2,3,31077.739669794817,9599056,23.93328022956848
7,0.9687,0.09846558085307479,5,0,31071.039225489032,23997640,23.97537112236023
8,0.9714,0.08681538141686469,4,1,31069.725235688045,19198112,23.827367544174194
9,0.9742,0.08108569368310273,3,2,31066.575467248436,14398584,23.80621862411499
10,0.9769,0.0729903601039201,2,3,31069.498321723266,9599056,23.952967166900635
11,0.9748,0.07801941826250404,1,4,31070.099753687744,4799528,22.953309535980225
12,0.9794,0.06273034560056404,4,1,31071.823167044724,19198112,23.981305360794067
13,0.9806,0.057806345235928897,5,0,31067.72106445703,23997640,24.488861799240112
14,0.9815,0.05508997508217581,4,1,31065.215106959444,19198112,23.923089265823364
15,0.9825,0.05195361898234114,5,0,31065.39988656047,23997640,23.28269100189209
16,0.9834,0.04945722173978575,4,1,31065.284014241533,19198112,23.58470606803894
17,0.9838,0.04810980795838404,3,2,31063.837387458283,14398584,24.330129623413086
18,0.9838,0.04810980795838404,0,5,31063.837387458283,0,23.342220306396484
19,0.9839,0.04545528552038595,4,1,31057.009766577856,19198112,22.418091297149658
20,0.9849,0.04330170530322939,4,1,31058.57600873985,19198112,23.578208208084106
