round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9103,0.3242263477563858,4,1,123325.1935995325,19198112,22.555045127868652
2,0.9194,0.26501987938284877,1,4,123383.43479306219,4799528,20.847758054733276
3,0.9418,0.19448274871110915,4,1,123369.13022259745,19198112,22.79564118385315
4,0.9515,0.16069891087189317,4,1,123386.92261609844,19198112,23.209258556365967
5,0.9535,0.14832570805698633,2,3,123387.87784712206,9599056,21.781938314437866
6,0.9576,0.1368243266068399,1,4,123380.08241040491,4799528,21.67491340637207
7,0.9626,0.12337261048033833,1,4,123405.69765485369,4799528,22.9893479347229
8,0.9626,0.12337261048033833,0,5,123405.69765485369,0,21.376506328582764
9,0.9626,0.12337261048033833,0,5,123405.69765485369,0,21.341004848480225
10,0.9626,0.12337261048033833,0,5,123405.69765485369,0,21.160874843597412
11,0.9699,0.09920308348443359,3,2,123403.43357773258,14398584,21.66327142715454
12,0.9727,0.08832924999725074,3,2,123393.93171087881,14398584,22.703481674194336
13,0.9729,0.08499081889614463,1,4,123416.4858943126,4799528,23.06924033164978
14,0.9729,0.08499081889614463,0,5,123416.4858943126,0,21.043479204177856
15,0.9729,0.08499081889614463,0,5,123416.4858943126,0,20.52871561050415
16,0.9733,0.08461819523070008,1,4,123411.29343509892,4799528,22.78606414794922
17,0.9768,0.07167493727365509,1,4,123411.60290704429,4799528,21.076676845550537
18,0.9797,0.06583835115367546,2,3,123407.45232870463,9599056,21.672905921936035
19,0.981,0.06185492020677775,1,4,123415.78516024942,4799528,20.50733780860901
20,0.9833,0.05476720750471577,2,3,123411.0689938478,9599056,21.00996470451355
