round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9095,0.32550737956762316,4,1,123325.1935995325,19198112,25.886613845825195
2,0.9194,0.2655657994747162,1,4,123383.43479306219,4799528,22.146656036376953
3,0.9401,0.1961255305290222,4,1,123369.13022259745,19198112,23.465824842453003
4,0.9504,0.16322011202797293,4,1,123386.92261609844,19198112,22.75166630744934
5,0.9535,0.14961601847857237,2,3,123387.87784712206,9599056,21.55955719947815
6,0.9565,0.14082700003907084,1,4,123380.08241040491,4799528,21.281069040298462
7,0.9634,0.12615945733562112,1,4,123405.69765485369,4799528,23.699580192565918
8,0.9634,0.12615945733562112,0,5,123405.69765485369,0,21.79773736000061
9,0.9634,0.12615945733562112,0,5,123405.69765485369,0,21.754424810409546
10,0.9634,0.12615945733562112,0,5,123405.69765485369,0,21.66618251800537
11,0.9695,0.10091956406198442,3,2,123403.43357773258,14398584,21.935811281204224
12,0.9723,0.08998564524464309,3,2,123393.93171087881,14398584,22.75762367248535
13,0.9722,0.08720574670620262,1,4,123416.4858943126,4799528,23.24574041366577
14,0.9722,0.08720574670620262,0,5,123416.4858943126,0,21.266916275024414
15,0.9722,0.08720574670620262,0,5,123416.4858943126,0,21.725914001464844
16,0.9734,0.08482948950994759,1,4,123411.29343509892,4799528,22.47903084754944
17,0.9765,0.07401922169029712,1,4,123411.60290704429,4799528,21.221715211868286
18,0.9789,0.06699327078331262,2,3,123407.45232870463,9599056,21.641473531723022
19,0.9801,0.06253874266650528,1,4,123415.78516024942,4799528,21.441128969192505
20,0.9819,0.055858485664241016,2,3,123411.0689938478,9599056,21.174227952957153
