round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8606,0.47717140514850614,4,1,31063.030471902657,19198112,30.56096887588501
2,0.9163,0.27656095200777053,4,1,31037.339181943888,19198112,28.584970712661743
3,0.9392,0.20890882408618927,4,1,31053.18253149347,19198112,30.669541120529175
4,0.9129,0.26772921540141104,2,3,31052.86125319137,9599056,26.334513425827026
5,0.9197,0.24827825478315355,2,3,31041.60416491043,9599056,27.214953899383545
6,0.9398,0.19434209406524897,2,3,31040.603681594723,9599056,26.055184364318848
7,0.9573,0.15072112859487533,3,2,31052.499311729007,14398584,24.972216367721558
8,0.9277,0.22446838016808032,1,4,31058.57541178039,4799528,22.126780033111572
9,0.9654,0.11014700420349836,4,1,31067.273137917604,19198112,26.67084240913391
10,0.9665,0.11160917618237436,4,1,31071.521956198838,19198112,19.811409950256348
11,0.9702,0.09936949998140335,4,1,31070.39284255514,19198112,20.81901502609253
12,0.9709,0.09631940059941262,5,0,31064.57547462319,23997640,27.543110847473145
13,0.9743,0.0833303798172623,4,1,31064.497641052065,19198112,31.365427255630493
14,0.9726,0.08851326263211667,2,3,31064.41681562478,9599056,26.638489246368408
15,0.9767,0.07684337245821952,4,1,31067.968268393815,19198112,22.582315683364868
16,0.9775,0.07161913501825183,5,0,31066.662056976387,23997640,29.022421836853027
17,0.9787,0.06613663303563372,3,2,31064.67237632624,14398584,25.99229907989502
18,0.978,0.06652060861205682,4,1,31063.320464982764,19198112,23.106452703475952
19,0.9805,0.0593650850482285,4,1,31066.146022242367,19198112,27.233771324157715
20,0.9801,0.060640374080790205,5,0,31063.97133693645,23997640,19.23873281478882
