round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.7511,0.7228113610267639,2,3,31028.70112794981,9599056,30.386911153793335
2,0.8538,0.4016799844622612,3,2,31082.9417758416,14398584,23.540112257003784
3,0.9199,0.2636638720422983,4,1,31071.348897299697,19198112,23.030312061309814
4,0.9275,0.2319473756879568,4,1,31079.88822205611,19198112,24.437828540802002
5,0.9236,0.22900142238736151,2,3,31083.983388758763,9599056,20.223223447799683
6,0.9529,0.16009065571278333,4,1,31082.214247207776,19198112,27.862809658050537
7,0.9141,0.22830829547345638,3,2,31075.98826512161,14398584,27.732760190963745
8,0.9583,0.12613032385855913,3,2,31085.406146574966,14398584,28.881452560424805
9,0.9671,0.1113719500042498,5,0,31073.177862365315,23997640,25.01419496536255
10,0.9619,0.11720002123564481,3,2,31066.968575922874,14398584,22.628244638442993
11,0.9621,0.11196016973778605,3,2,31070.32027528576,14398584,23.482935428619385
12,0.9709,0.08751310783941299,2,3,31068.068561092074,9599056,28.53120756149292
13,0.9543,0.13166330805346368,2,3,31069.42031533221,9599056,25.71686053276062
14,0.9752,0.07632050169222057,3,2,31067.13591999115,14398584,24.2963650226593
15,0.9773,0.07455566615462303,4,1,31064.496344594612,19198112,27.229437112808228
16,0.9758,0.07375300268009305,4,1,31067.883623098885,19198112,22.542998790740967
17,0.9758,0.07375300268009305,0,5,31067.883623098885,0,23.772419214248657
18,0.9672,0.10384028242249042,2,3,31067.227647481788,9599056,20.89437699317932
19,0.9429,0.16673561430685221,1,4,31066.993212051704,4799528,24.642147541046143
20,0.9775,0.06825100148068741,5,0,31060.438703219075,23997640,21.451411724090576
