round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.7477,0.7840867544174195,3,2,31084.867491742956,14398584,27.695902585983276
2,0.9129,0.3021769499838352,3,2,31086.242706076675,14398584,18.488627910614014
3,0.9301,0.2346805652618408,5,0,31071.215506823617,23997640,27.161086797714233
4,0.9364,0.20195533596277238,5,0,31067.370404693622,23997640,24.23312473297119
5,0.9358,0.19802155677378178,4,1,31064.495346130705,19198112,23.062021255493164
6,0.9546,0.148226272264868,5,0,31063.54920564096,23997640,20.002824544906616
7,0.955,0.14612855603396893,3,2,31061.156112876142,14398584,24.9599289894104
8,0.9596,0.12934676880165935,4,1,31061.431961403647,19198112,21.655906915664673
9,0.9553,0.13519657012820244,3,2,31066.872560296382,14398584,25.428665161132812
10,0.971,0.09598060582242907,5,0,31065.54589380601,23997640,21.236987590789795
11,0.9713,0.0925083660442382,5,0,31060.510168755845,23997640,19.793440580368042
12,0.9759,0.07801628688499332,5,0,31052.63411015653,23997640,22.789525985717773
13,0.9774,0.07041025480739772,5,0,31056.0405558176,23997640,20.85059142112732
14,0.9771,0.07216147743891925,4,1,31058.54882911815,19198112,21.09717297554016
15,0.9722,0.0832836243858561,3,2,31059.442300821243,14398584,19.729644060134888
16,0.9778,0.06631704629873857,4,1,31061.09759552445,19198112,21.832216024398804
17,0.976,0.07393142525441945,3,2,31061.916209773484,14398584,24.403228998184204
18,0.9776,0.0658320926943794,3,2,31062.864379694063,14398584,23.304295301437378
19,0.9824,0.05312071015900001,5,0,31061.854835186445,23997640,24.198105573654175
20,0.9822,0.05519647458922118,4,1,31062.363028284744,19198112,22.479953289031982
