round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8247,0.6088696913719177,5,0,31071.972224073554,23997640,36.14098882675171
2,0.8952,0.34582063689231873,5,0,31043.715431734185,23997640,22.18787932395935
3,0.9109,0.3099781096339226,5,0,31049.28483268904,23997640,26.49633479118347
4,0.9255,0.23718739550709725,5,0,31042.053097651602,23997640,19.841312170028687
5,0.897,0.3201003677546978,5,0,31046.383847435565,23997640,24.77567481994629
6,0.919,0.2667914919406176,1,4,31049.2175389046,4799528,26.906347274780273
7,0.9066,0.2846555166095495,1,4,31049.887244629736,4799528,26.306047677993774
8,0.956,0.1448966682329774,4,1,31063.63935810841,19198112,24.735158443450928
9,0.9565,0.14451443726867438,5,0,31069.756613993235,23997640,25.945855379104614
10,0.9635,0.11857236382514239,3,2,31065.938270912433,14398584,25.044647693634033
11,0.9521,0.15295765996500849,1,4,31066.638337930868,4799528,27.699790716171265
12,0.9559,0.13724214801490306,3,2,31067.453948246646,14398584,25.39981198310852
13,0.9612,0.1218240594625473,3,2,31067.035727969116,14398584,24.383453607559204
14,0.9717,0.08788493224158883,2,3,31067.211315961173,9599056,26.74985432624817
15,0.9726,0.08249849991183728,3,2,31068.174534648162,14398584,22.44670581817627
16,0.9787,0.06753073088880629,4,1,31070.164280551042,19198112,28.825945615768433
17,0.9781,0.06866021088715643,5,0,31069.89268132786,23997640,23.259637355804443
18,0.9782,0.06630340903140604,5,0,31070.126219993228,23997640,27.18502116203308
19,0.9783,0.07324590902188793,4,1,31069.514140007726,19198112,22.01259708404541
20,0.9799,0.05881017261659727,3,2,31066.508685027573,14398584,26.500240325927734
