round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8269,0.5337666365146637,5,0,31042.326436693336,23997640,27.695115566253662
2,0.9096,0.3044238435506821,5,0,31063.683710761816,23997640,24.21286129951477
3,0.9234,0.2518138193666935,4,1,31033.451326454717,19198112,23.72454524040222
4,0.9331,0.21422663155198096,4,1,31035.008036996278,19198112,28.517661571502686
5,0.9473,0.1817429876923561,3,2,31032.03233230402,14398584,25.750028371810913
6,0.9448,0.180728441734612,4,1,31022.680495617435,19198112,24.167837142944336
7,0.938,0.1927195996195078,2,3,31031.32961740825,9599056,22.139532327651978
8,0.9586,0.13885077156573533,4,1,31036.48877527421,19198112,26.135118007659912
9,0.9515,0.15559647256061435,4,1,31035.781517394447,19198112,24.906749725341797
10,0.9686,0.10470022375769913,5,0,31038.143869252213,23997640,30.539503812789917
11,0.9685,0.10389435986280442,4,1,31039.11316620884,19198112,24.388720512390137
12,0.972,0.08880377272274345,4,1,31042.494004259574,19198112,27.11320686340332
13,0.9719,0.08685351343471556,3,2,31042.025682449756,14398584,28.915305376052856
14,0.969,0.09786172187253833,2,3,31044.018120336415,9599056,25.004149198532104
15,0.9712,0.09054164218455553,3,2,31045.123104333685,14398584,24.07515287399292
16,0.9694,0.09316741590425372,2,3,31047.246198797096,9599056,25.14598035812378
17,0.9591,0.12161153057776392,3,2,31052.027268616705,14398584,24.31850838661194
18,0.9798,0.06475189484516158,3,2,31051.098169216693,14398584,26.653659343719482
19,0.9778,0.07233247211677954,3,2,31050.293081044605,14398584,27.14378523826599
20,0.9793,0.06319404482133686,3,2,31052.9373715471,14398584,30.368993997573853
