round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.7487,0.7737287837028504,3,2,31084.867491742956,14398584,30.907479524612427
2,0.9128,0.30072880665659907,3,2,31086.242706076675,14398584,18.270336627960205
3,0.9306,0.23581650791764258,5,0,31071.215506823617,23997640,29.5665442943573
4,0.9363,0.20291433848738671,5,0,31067.370404693622,23997640,29.04743242263794
5,0.9325,0.20612035658955574,4,1,31064.495346130705,19198112,27.673455238342285
6,0.9541,0.15021427426710726,5,0,31063.54920564096,23997640,22.2604079246521
7,0.9548,0.14723294067904352,3,2,31061.156112876142,14398584,26.753852367401123
8,0.9596,0.12879963092952967,4,1,31061.431961403647,19198112,23.691412448883057
9,0.9538,0.13678571047335863,3,2,31066.872560296382,14398584,27.5938618183136
10,0.9703,0.09900047596022486,5,0,31065.54589380601,23997640,22.03865957260132
11,0.9705,0.09486544834114612,5,0,31060.510168755845,23997640,22.18568229675293
12,0.9756,0.07888555360324681,5,0,31052.63411015653,23997640,24.482637643814087
13,0.976,0.07225103896819055,5,0,31056.0405558176,23997640,23.145540475845337
14,0.977,0.0732128848226741,4,1,31058.54882911815,19198112,23.13482165336609
15,0.9714,0.08299340318143368,3,2,31059.442300821243,14398584,22.786730766296387
16,0.9784,0.06669557372340933,4,1,31061.09759552445,19198112,25.394704818725586
17,0.9756,0.07532690053619444,3,2,31061.916209773484,14398584,27.677931547164917
18,0.9769,0.06736675981106237,3,2,31062.864379694063,14398584,25.551578760147095
19,0.9814,0.054343629972171036,5,0,31061.854835186445,23997640,28.00776958465576
20,0.9818,0.05606105993059464,4,1,31062.363028284744,19198112,26.537227153778076
