round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9074,0.359587069272995,4,1,123534.24849876166,19198112,27.410297393798828
2,0.6635,1.0631133469581604,1,4,123553.65106983068,4799528,21.906575441360474
3,0.8256,0.527814522767067,1,4,123582.93358561436,4799528,19.40497136116028
4,0.9199,0.2522125879317522,3,2,123574.88056408946,14398584,20.086835622787476
5,0.9233,0.2361455961763859,3,2,123531.77018426037,14398584,21.73930287361145
6,0.8557,0.46386367844343185,1,4,123496.95353572736,4799528,24.400010347366333
7,0.9096,0.2563865844339132,2,3,123493.52414370481,9599056,25.196741580963135
8,0.9615,0.12947731214463712,1,4,123504.3596379682,4799528,18.542936086654663
9,0.9483,0.16491413072049618,2,3,123497.23516015333,9599056,23.968356370925903
10,0.9498,0.15658894618451596,2,3,123513.97516330522,9599056,22.722411394119263
11,0.9562,0.1375096537541598,3,2,123488.13359062151,14398584,23.36212921142578
12,0.9738,0.08485522845536471,2,3,123471.04795156432,9599056,28.589788913726807
13,0.975,0.07727019931059331,4,1,123471.52636372054,19198112,24.852081298828125
14,0.9593,0.12335422597751021,1,4,123468.1701460944,4799528,27.856573581695557
15,0.9767,0.07481783626955002,3,2,123462.93806757344,14398584,23.7443790435791
16,0.9605,0.12335083881616593,2,3,123449.9465508909,9599056,17.827245950698853
17,0.9775,0.06589383344687522,2,3,123452.12498296895,9599056,25.150367975234985
18,0.9775,0.06589383344687522,0,5,123452.12498296895,0,16.193527221679688
19,0.9757,0.06960351013774052,2,3,123457.80475742384,9599056,24.643659353256226
20,0.9742,0.07542574093127623,1,4,123450.71286575194,4799528,22.404856204986572
