round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8518,0.5512417000293731,3,2,123467.2912836087,14398584,23.964016675949097
2,0.908,0.29620364176630976,3,2,123590.63235743529,14398584,24.25163197517395
3,0.9047,0.31156600295305253,2,3,123582.5375857877,9599056,18.11542296409607
4,0.9257,0.2383090448409319,2,3,123587.84656093808,9599056,24.26079487800598
5,0.9257,0.2383090448409319,0,5,123587.84656093808,0,21.164235830307007
6,0.9419,0.18668429406881332,3,2,123568.21323326028,14398584,21.908106803894043
7,0.9583,0.14630020588636397,3,2,123567.39715502413,14398584,24.304117679595947
8,0.9337,0.21042050642073154,1,4,123560.97594040282,4799528,19.74185061454773
9,0.9383,0.19325015277862548,1,4,123568.78753599359,4799528,22.511351823806763
10,0.9615,0.11827156063392759,2,3,123567.56671803589,9599056,21.054925680160522
11,0.9636,0.1139565382566303,2,3,123564.5499008908,9599056,23.25668692588806
12,0.9234,0.2164241490766406,1,4,123557.94593909873,4799528,16.89459800720215
13,0.9735,0.08309211399126798,3,2,123548.78062552332,14398584,23.345824241638184
14,0.9472,0.16121229652762414,1,4,123549.19501827763,4799528,15.77863097190857
15,0.9709,0.09356410400643944,3,2,123560.32179214085,14398584,18.666635274887085
16,0.9759,0.07647194251827896,3,2,123550.5342171707,14398584,24.655100345611572
17,0.9753,0.07896145782284439,4,1,123541.4882450506,19198112,20.08215045928955
18,0.9773,0.0710706194959581,3,2,123543.16556278725,14398584,20.480134963989258
19,0.9802,0.06422299808124081,5,0,123538.51557395744,23997640,22.263646602630615
20,0.9796,0.06278933541793376,2,3,123535.25974134578,9599056,22.108622550964355
