round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.7107,0.98176776638031,2,3,123591.79619580077,9599056,26.20876169204712
2,0.843,0.608936598443985,3,2,123601.87215105971,14398584,24.660154342651367
3,0.7909,0.7864871472358703,2,3,123541.3097145599,9599056,23.799957513809204
4,0.853,0.44580820956230166,1,4,123557.03792161345,4799528,19.979700326919556
5,0.928,0.22105142113268375,2,3,123558.87114526183,9599056,19.422329902648926
6,0.95,0.15946790083497764,2,3,123554.68536638713,9599056,20.483447313308716
7,0.9459,0.1651966194882989,3,2,123515.89943288552,14398584,21.23282217979431
8,0.9567,0.1362823928669095,3,2,123498.69551833131,14398584,17.96369457244873
9,0.9575,0.13745204646661877,2,3,123485.66496129971,9599056,25.971280097961426
10,0.9423,0.16542307719960808,2,3,123472.06573672248,9599056,21.600265979766846
11,0.9613,0.1260483200624585,1,4,123479.33789458715,4799528,22.103113889694214
12,0.9724,0.08626154397632926,4,1,123465.70598525034,19198112,22.853814601898193
13,0.9767,0.07354426219630987,4,1,123478.50032598738,19198112,18.312392950057983
14,0.9712,0.08902147624213248,2,3,123473.28764262446,9599056,19.899717330932617
15,0.9781,0.06987643383964896,2,3,123480.00241971231,9599056,20.6619610786438
16,0.9671,0.10032623252905905,1,4,123485.32399792335,4799528,26.31933093070984
17,0.9764,0.06995924676721915,3,2,123492.96187159959,14398584,21.95293140411377
18,0.9786,0.06687894830815494,2,3,123490.13141016386,9599056,20.01108455657959
19,0.9822,0.05507764282207936,3,2,123484.62962251884,14398584,24.347031593322754
20,0.9843,0.05082827400704846,3,2,123483.92493585257,14398584,21.912538290023804
