round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8169,0.5815554182052612,4,1,123263.08470343378,19198112,23.842228651046753
2,0.8643,0.39079069318771364,3,2,123337.88038218187,14398584,24.201398372650146
3,0.924,0.24893935530781747,3,2,123331.16977766328,14398584,24.567061185836792
4,0.8924,0.3316294685602188,2,3,123335.48393074736,9599056,24.038461923599243
5,0.8043,0.6193075038313866,1,4,123366.04910276139,4799528,20.05536150932312
6,0.9116,0.26929054878354075,2,3,123398.2888559401,9599056,25.85726547241211
7,0.8466,0.44110582686662675,1,4,123397.75032740348,4799528,26.81010150909424
8,0.9525,0.15383697200715543,4,1,123379.38086253122,19198112,28.982078075408936
9,0.9202,0.23997334322035313,2,3,123390.70468436657,9599056,23.319795608520508
10,0.8848,0.32117812715172767,1,4,123393.58307603125,4799528,22.084381341934204
11,0.9538,0.1414571050748229,1,4,123404.55958985626,4799528,26.466225624084473
12,0.8985,0.28604696723222733,1,4,123408.94066791864,4799528,24.130577564239502
13,0.8972,0.3098058032274246,1,4,123423.14870234749,4799528,23.424525022506714
14,0.9676,0.09858935524336994,3,2,123429.28374113768,14398584,26.41008472442627
15,0.9637,0.10783229604288935,2,3,123425.26716310577,9599056,25.472026824951172
16,0.9554,0.1281067282702774,2,3,123432.90353190084,9599056,22.930217266082764
17,0.9692,0.09804538798481226,2,3,123444.36145564666,9599056,27.26579189300537
18,0.9731,0.0836958091199398,2,3,123437.96735002141,9599056,21.733875036239624
19,0.967,0.09824885503370315,2,3,123439.2432134875,9599056,22.192957401275635
20,0.957,0.13113612381070852,1,4,123431.85307807208,4799528,26.433993101119995
