round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8298,0.5234429915904999,5,0,31042.326436693336,23997640,20.485300064086914
2,0.9111,0.2983140774488449,5,0,31063.683710761816,23997640,19.221229791641235
3,0.9254,0.24849900604486466,4,1,31033.451326454717,19198112,19.913809061050415
4,0.9332,0.21452800110280515,4,1,31035.008036996278,19198112,23.198073148727417
5,0.948,0.18301209729760884,3,2,31032.03233230402,14398584,21.22699785232544
6,0.9449,0.1812244280859828,4,1,31022.680495617435,19198112,18.960801601409912
7,0.9384,0.19116969477161766,2,3,31031.32961740825,9599056,18.623982906341553
8,0.9576,0.13963586673736572,4,1,31036.48877527421,19198112,20.18531346321106
9,0.948,0.1645180599436164,4,1,31035.781517394447,19198112,19.962360382080078
10,0.9689,0.10294505478106439,5,0,31038.143869252213,23997640,23.957063674926758
11,0.9689,0.10375451028309762,4,1,31039.11316620884,19198112,19.702049732208252
12,0.9728,0.0865564475774765,4,1,31042.494004259574,19198112,20.8210871219635
13,0.971,0.08648748524338007,3,2,31042.025682449756,14398584,23.12841248512268
14,0.9698,0.09593001859597862,2,3,31044.018120336415,9599056,19.708036184310913
15,0.9712,0.08679141785558313,3,2,31045.123104333685,14398584,19.395933151245117
16,0.9695,0.09616943986676633,2,3,31047.246198797096,9599056,19.35289430618286
17,0.9605,0.11893917057216168,3,2,31052.027268616705,14398584,19.311219930648804
18,0.9801,0.06454969396758825,3,2,31051.098169216693,14398584,21.023298978805542
19,0.9781,0.06958882046043872,3,2,31050.293081044605,14398584,22.01791262626648
20,0.98,0.062278827704302965,3,2,31052.9373715471,14398584,22.957404851913452
