round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.917,0.33014643886089323,4,1,31096.21872127222,19198112,25.161993503570557
2,0.8719,0.36605324521660804,3,2,31109.743552685755,14398584,24.308240175247192
3,0.9143,0.2563010581970215,4,1,31100.687135055134,19198112,18.17883825302124
4,0.9513,0.16273159732669593,5,0,31092.444546550818,23997640,19.573232889175415
5,0.9503,0.16061651166826488,3,2,31077.32033205422,14398584,21.366336584091187
6,0.962,0.12199988023564219,3,2,31076.111671366565,14398584,18.70630669593811
7,0.9681,0.09957049247026444,4,1,31088.529377895316,19198112,22.21169662475586
8,0.9611,0.11425624205432833,4,1,31076.568866995705,19198112,19.44669532775879
9,0.9733,0.0829527268782258,3,2,31074.30222868249,14398584,23.903460025787354
10,0.9763,0.07516746117379516,4,1,31066.58187251606,19198112,22.18099045753479
11,0.9771,0.07249312239456922,5,0,31070.468846299947,23997640,18.575397491455078
12,0.9794,0.06369886776413769,5,0,31068.33314112926,23997640,24.166121006011963
13,0.9733,0.07747980774901807,3,2,31068.254153220085,14398584,18.224062204360962
14,0.9806,0.06076713337167166,4,1,31062.033068192442,19198112,17.49178171157837
15,0.9821,0.057673050627298654,3,2,31063.005120762413,14398584,22.209643125534058
16,0.9828,0.052605088359862565,4,1,31062.177607043308,19198112,17.62896418571472
17,0.9828,0.05197719179191627,5,0,31060.751884909627,23997640,21.123680114746094
18,0.9824,0.05487050424087793,4,1,31061.94323863529,19198112,18.54525327682495
19,0.9818,0.05292434357106686,4,1,31061.48854887303,19198112,20.476086378097534
20,0.9838,0.049250746369129045,4,1,31060.353191763304,19198112,19.632920026779175
