round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.7324,0.7376072832584382,3,2,123586.41607363995,14398584,22.929596424102783
2,0.8499,0.4856193217277527,2,3,123543.72862209535,9599056,22.83795404434204
3,0.8615,0.42350768548846246,2,3,123551.27099186719,9599056,20.226707935333252
4,0.8717,0.3978386389553547,1,4,123543.12916272393,4799528,23.094963312149048
5,0.8717,0.3978386389553547,0,5,123543.12916272393,0,17.64801859855652
6,0.8972,0.3298796992778778,1,4,123532.708854173,4799528,19.38293957710266
7,0.9468,0.16888408249169587,3,2,123484.88451951947,14398584,22.954339265823364
8,0.8728,0.3580615514159203,1,4,123469.11777676761,4799528,23.065061807632446
9,0.9247,0.23065087068378926,2,3,123481.68704473386,9599056,20.280574798583984
10,0.931,0.21679199306964875,1,4,123465.91061621947,4799528,20.25216507911682
11,0.9206,0.24335887883901597,1,4,123464.94756461146,4799528,22.48381018638611
12,0.9567,0.1369121953293681,2,3,123485.17115770631,9599056,20.7064847946167
13,0.9535,0.14952553232833743,3,2,123495.92523886242,14398584,23.114936113357544
14,0.9665,0.10622385650537908,2,3,123497.82049144722,9599056,22.26834487915039
15,0.9739,0.0871978277573362,5,0,123496.69969900355,23997640,22.242803812026978
16,0.9733,0.08798719693589956,4,1,123500.87221056008,19198112,19.47302222251892
17,0.9652,0.11402498066816479,1,4,123501.2209507566,4799528,23.503549098968506
18,0.9431,0.17476759881749748,1,4,123514.89586397697,4799528,21.454086780548096
19,0.9431,0.17476759881749748,0,5,123514.89586397697,0,19.664706468582153
20,0.9772,0.07340563937947155,2,3,123510.05372212945,9599056,20.957841396331787
