round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.5034,2.0600923465728758,1,4,123658.45404784838,4799528,23.34328317642212
2,0.8489,0.5605378043651581,2,3,123568.79952268752,9599056,24.22222900390625
3,0.726,0.816257559299469,1,4,123539.11084396028,4799528,30.778096199035645
4,0.9244,0.2523287960469723,3,2,123471.0855301324,14398584,27.815096378326416
5,0.8094,0.5839571627855301,1,4,123504.88274560802,4799528,22.308839082717896
6,0.9067,0.27511306561231613,2,3,123487.48002627217,9599056,17.596155405044556
7,0.8878,0.33488399300575256,3,2,123464.50819345914,14398584,24.768378257751465
8,0.8744,0.37559473167657853,2,3,123476.08433047905,9599056,28.068055391311646
9,0.8184,0.5678643512964249,1,4,123461.05380229097,4799528,25.20257806777954
10,0.815,0.5786310152053833,1,4,123458.60102979743,4799528,25.303529024124146
11,0.8327,0.5292959362149239,1,4,123463.2896606085,4799528,24.69110369682312
12,0.9442,0.17212417273372413,1,4,123475.4281008514,4799528,30.48003125190735
13,0.9371,0.19068791538476945,2,3,123473.4844365945,9599056,23.84110951423645
14,0.9404,0.17416412333399056,2,3,123474.36866848588,9599056,21.066617012023926
15,0.9666,0.10979517654031515,4,1,123480.1415631587,19198112,27.007744073867798
16,0.9453,0.168581636531651,2,3,123477.77206169441,9599056,20.81088638305664
17,0.9764,0.0763054779164493,2,3,123461.87259003345,9599056,18.416895151138306
18,0.961,0.12202121231034398,2,3,123444.88154796074,9599056,20.65134024620056
19,0.9581,0.13747966405535117,1,4,123447.2795331457,4799528,26.846468687057495
20,0.967,0.10597059245035052,1,4,123454.42892672164,4799528,19.40403699874878
