round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.712,0.9701737641334534,2,3,123591.79619580077,9599056,35.05252456665039
2,0.8431,0.5955753202915192,3,2,123601.87215105971,14398584,30.35313391685486
3,0.7772,0.8643296883583069,2,3,123541.3097145599,9599056,30.742469549179077
4,0.8528,0.4326211463689804,1,4,123557.03792161345,4799528,24.558486938476562
5,0.9254,0.22545200998187065,2,3,123558.87114526183,9599056,23.84194278717041
6,0.9494,0.16161707574874162,2,3,123554.68536638713,9599056,23.934069871902466
7,0.9473,0.1617606288410723,3,2,123515.89943288552,14398584,25.11986017227173
8,0.9572,0.1364664340481162,3,2,123498.69551833131,14398584,21.202661752700806
9,0.9568,0.14241996049657463,2,3,123485.66496129971,9599056,29.83592128753662
10,0.9441,0.163640047609061,2,3,123472.06573672248,9599056,25.12572932243347
11,0.9578,0.13265305078923703,1,4,123479.33789458715,4799528,28.243358850479126
12,0.9728,0.08588614137303084,4,1,123465.70598525034,19198112,28.296273231506348
13,0.9767,0.07433285756856203,4,1,123478.50032598738,19198112,22.265390634536743
14,0.9697,0.08928143814839423,2,3,123473.28764262446,9599056,24.16359567642212
15,0.9786,0.06967326684445142,2,3,123480.00241971231,9599056,25.245447397232056
16,0.9671,0.09968916288688778,1,4,123485.32399792335,4799528,31.427343130111694
17,0.978,0.06794800992179661,3,2,123492.96187159959,14398584,26.32214069366455
18,0.9788,0.06388699102718383,2,3,123490.13141016386,9599056,25.436691761016846
19,0.9824,0.054445088776387277,3,2,123484.62962251884,14398584,31.051419496536255
20,0.9838,0.05062685275510885,3,2,123483.92493585257,14398584,25.00792670249939
