round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.852,0.486098189163208,4,1,31063.030471902657,19198112,21.363892316818237
2,0.9188,0.2713211728036404,4,1,31037.339181943888,19198112,22.67169499397278
3,0.9404,0.20606224114596844,4,1,31053.18253149347,19198112,24.21316170692444
4,0.9138,0.26229433654546735,2,3,31052.86125319137,9599056,20.094310760498047
5,0.9191,0.24756068046987056,2,3,31041.60416491043,9599056,21.883432149887085
6,0.9408,0.1918294900134206,2,3,31040.603681594723,9599056,19.778306007385254
7,0.9574,0.1474760969519615,3,2,31052.499311729007,14398584,19.999953985214233
8,0.931,0.21609770045876503,1,4,31058.57541178039,4799528,16.966870307922363
9,0.9675,0.10805940144397318,4,1,31067.273137917604,19198112,20.21186852455139
10,0.9667,0.10994918915778398,4,1,31071.521956198838,19198112,15.703647375106812
11,0.9703,0.09846798490807414,4,1,31070.39284255514,19198112,16.148181915283203
12,0.9711,0.09457868630308658,5,0,31064.57547462319,23997640,21.18371820449829
13,0.9754,0.08154329886902123,4,1,31064.497641052065,19198112,24.134809017181396
14,0.9729,0.0873387605998665,2,3,31064.41681562478,9599056,19.872979879379272
15,0.9772,0.07597554817702622,4,1,31067.968268393815,19198112,18.53520894050598
16,0.9789,0.0698814965444617,5,0,31066.662056976387,23997640,21.948611736297607
17,0.9789,0.06617367444448173,3,2,31064.67237632624,14398584,20.208282947540283
18,0.9783,0.06581417199298739,4,1,31063.320464982764,19198112,17.222502946853638
19,0.9809,0.057772866250760856,4,1,31066.146022242367,19198112,21.15434980392456
20,0.9795,0.06010254081636667,5,0,31063.97133693645,23997640,15.405589818954468
