round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8492,0.5652508266925812,3,2,123467.2912836087,14398584,27.579365968704224
2,0.9071,0.3020725511848927,3,2,123590.63235743529,14398584,26.06820297241211
3,0.9036,0.31438823150992395,2,3,123582.5375857877,9599056,19.06812310218811
4,0.9236,0.2407959792137146,2,3,123587.84656093808,9599056,27.705641984939575
5,0.9236,0.2407959792137146,0,5,123587.84656093808,0,24.067631006240845
6,0.9424,0.18630203954875468,3,2,123568.21323326028,14398584,24.124786853790283
7,0.9572,0.14947555756941439,3,2,123567.39715502413,14398584,26.74392032623291
8,0.9321,0.2105930427059531,1,4,123560.97594040282,4799528,23.097005128860474
9,0.9373,0.19652914292514323,1,4,123568.78753599359,4799528,24.545781135559082
10,0.961,0.1201042820841074,2,3,123567.56671803589,9599056,24.132691860198975
11,0.9625,0.11828313619047404,2,3,123564.5499008908,9599056,25.240577220916748
12,0.9159,0.23832638830691577,1,4,123557.94593909873,4799528,19.24614453315735
13,0.9734,0.08499775780830532,3,2,123548.78062552332,14398584,25.289211750030518
14,0.9451,0.16543913723379375,1,4,123549.19501827763,4799528,17.44754123687744
15,0.9685,0.09797934353277087,3,2,123560.32179214085,14398584,21.90025281906128
16,0.9756,0.07780028475988657,3,2,123550.5342171707,14398584,27.226250410079956
17,0.9748,0.08001546863326803,4,1,123541.4882450506,19198112,21.550464391708374
18,0.9771,0.0714617281679064,3,2,123543.16556278725,14398584,23.004161834716797
19,0.9793,0.06561668742951006,5,0,123538.51557395744,23997640,25.164090871810913
20,0.9799,0.06402218441432342,2,3,123535.25974134578,9599056,25.329197883605957
