round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.5034,2.0600923465728758,1,4,31147.971033391685,4799528,25.52974796295166
2,0.8489,0.5605378043651581,2,3,31110.61498124133,9599056,24.956169605255127
3,0.8705,0.3749142268896103,2,3,31082.20621099695,9599056,29.840039253234863
4,0.9298,0.23808059341311455,2,3,31077.20725638632,9599056,23.93635129928589
5,0.8986,0.3161921335637569,3,2,31090.28854930396,14398584,21.889661073684692
6,0.8851,0.3632260770082474,2,3,31077.739669794817,9599056,20.724509239196777
7,0.9315,0.2193487816631794,5,0,31071.039225489032,23997640,16.756203174591064
8,0.9355,0.2100013463586569,4,1,31069.725235688045,19198112,25.513462781906128
9,0.9513,0.15918892430961132,3,2,31066.575467248436,14398584,18.488762140274048
10,0.9517,0.16357569753974677,2,3,31069.498321723266,9599056,30.322097778320312
11,0.8977,0.31225752649307253,1,4,31070.099753687744,4799528,24.01866388320923
12,0.9476,0.16255876394957303,4,1,31071.823167044724,19198112,23.060760974884033
13,0.9588,0.13293997482433914,5,0,31067.72106445703,23997640,21.448277235031128
14,0.9689,0.09359698811769486,4,1,31065.215106959444,19198112,26.477367401123047
15,0.9724,0.08423037933260202,5,0,31065.39988656047,23997640,21.60557794570923
16,0.9784,0.06990547169651837,4,1,31065.284014241533,19198112,27.025729179382324
17,0.9801,0.06453724972512573,3,2,31063.837387458283,14398584,28.881901264190674
18,0.9801,0.06453724972512573,0,5,31063.837387458283,0,25.122767448425293
19,0.9738,0.08021108352467418,4,1,31057.009766577856,19198112,18.42731285095215
20,0.9774,0.07013844142062589,4,1,31058.57600873985,19198112,21.901500701904297
