round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.8073,0.677120315170288,4,1,123325.1935995325,19198112,33.56781363487244
2,0.7027,1.0562066624641417,1,4,123383.43479306219,4799528,24.4963698387146
3,0.8554,0.43876455113887786,4,1,123369.13022259745,19198112,24.597124576568604
4,0.907,0.2990637264430523,4,1,123386.92261609844,19198112,26.052926540374756
5,0.8794,0.3678140296459198,2,3,123387.87784712206,9599056,19.83761501312256
6,0.7958,0.5745303689479828,1,4,123380.08241040491,4799528,25.822481632232666
7,0.8736,0.3779300818324089,1,4,123405.69765485369,4799528,22.876760721206665
8,0.8736,0.3779300818324089,0,5,123405.69765485369,0,25.54724621772766
9,0.8736,0.3779300818324089,0,5,123405.69765485369,0,25.779539346694946
10,0.8736,0.3779300818324089,0,5,123405.69765485369,0,26.509482622146606
11,0.9555,0.1453856378659606,3,2,123403.43357773258,14398584,23.05357575416565
12,0.959,0.13226840363815426,3,2,123393.93171087881,14398584,22.68671464920044
13,0.8841,0.3488679145216942,1,4,123416.4858943126,4799528,27.314414739608765
14,0.8841,0.3488679145216942,0,5,123416.4858943126,0,23.64298963546753
15,0.8841,0.3488679145216942,0,5,123416.4858943126,0,22.04080080986023
16,0.9124,0.2520682734042406,1,4,123411.29343509892,4799528,27.489372491836548
17,0.9607,0.1260661124818027,1,4,123411.60290704429,4799528,24.193677186965942
18,0.9612,0.1228561005719006,2,3,123407.45232870463,9599056,25.68068838119507
19,0.9427,0.17467502759695053,1,4,123415.78516024942,4799528,24.405751943588257
20,0.9723,0.08737123194132,2,3,123411.0689938478,9599056,22.144284963607788
