round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.907,0.3635124983072281,4,1,123534.24849876166,19198112,34.30037569999695
2,0.6688,1.018167034816742,1,4,123553.65106983068,4799528,23.57850980758667
3,0.8267,0.5191742386102677,1,4,123582.93358561436,4799528,22.300063133239746
4,0.9195,0.25428499186336995,3,2,123574.88056408946,14398584,21.729151487350464
5,0.9252,0.2330003205180168,3,2,123531.77018426037,14398584,23.715807914733887
6,0.8573,0.4578391070127487,1,4,123496.95353572736,4799528,25.84895634651184
7,0.9096,0.2561631231725216,2,3,123493.52414370481,9599056,27.245012760162354
8,0.9601,0.13456132980287075,1,4,123504.3596379682,4799528,20.79173445701599
9,0.9463,0.16792626082003118,2,3,123497.23516015333,9599056,25.337597846984863
10,0.9488,0.15778080269545317,2,3,123513.97516330522,9599056,23.19033980369568
11,0.957,0.13399590401761233,3,2,123488.13359062151,14398584,23.879653453826904
12,0.9738,0.08457997500412166,2,3,123471.04795156432,9599056,27.254212379455566
13,0.9744,0.07736771128065884,4,1,123471.52636372054,19198112,23.685702800750732
14,0.9593,0.12616467355787753,1,4,123468.1701460944,4799528,26.802043199539185
15,0.9767,0.07512973902951926,3,2,123462.93806757344,14398584,24.122997999191284
16,0.9615,0.11973787793181837,2,3,123449.9465508909,9599056,19.629846334457397
17,0.9776,0.06563434382304549,2,3,123452.12498296895,9599056,27.563170909881592
18,0.9776,0.06563434382304549,0,5,123452.12498296895,0,17.754762649536133
19,0.9749,0.07139925813544541,2,3,123457.80475742384,9599056,26.405471563339233
20,0.9744,0.07516909004338086,1,4,123450.71286575194,4799528,24.769198417663574
