round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.842,0.5138870387077331,4,1,123395.48752191798,19198112,27.557585954666138
2,0.9157,0.2811366738140583,3,2,123433.13747854387,14398584,25.161820650100708
3,0.8976,0.3108253574669361,2,3,123486.76321873155,9599056,26.543593645095825
4,0.9192,0.2541000941574574,3,2,123471.211889169,14398584,26.436445236206055
5,0.8956,0.3097505663752556,1,4,123468.53484850004,4799528,22.12847089767456
6,0.9166,0.25780487961769105,1,4,123453.4159559481,4799528,24.37608051300049
7,0.942,0.18117455699443819,2,3,123432.72756311552,9599056,25.61336040496826
8,0.9582,0.13662777581363916,4,1,123415.17935314073,19198112,22.539735794067383
9,0.9515,0.15408681988865136,2,3,123434.2796086542,9599056,25.90856170654297
10,0.9393,0.17801692855507134,2,3,123427.51665339101,9599056,22.290733337402344
11,0.9189,0.23857804069519042,1,4,123431.24532203052,4799528,23.1021466255188
12,0.9678,0.10037841501496732,4,1,123445.9010825135,19198112,22.46016788482666
13,0.9678,0.10037841501496732,0,5,123445.9010825135,0,20.436466217041016
14,0.9593,0.11980422564893961,1,4,123448.03894019836,4799528,25.2973895072937
15,0.9593,0.11980422564893961,0,5,123448.03894019836,0,26.095839023590088
16,0.9666,0.10344478076398372,2,3,123447.79057584249,9599056,27.666134357452393
17,0.9732,0.08366451388150453,3,2,123443.06878726945,14398584,29.065578937530518
18,0.9675,0.09946242455765605,2,3,123447.79484860733,9599056,22.151915550231934
19,0.9644,0.1131380260426551,1,4,123444.25681440017,4799528,27.058881044387817
20,0.9746,0.07576213377453386,2,3,123440.69067385416,9599056,27.061289072036743
