round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.7324,0.7376072832584382,3,2,31117.95521080484,14398584,23.223967790603638
2,0.9008,0.3393043056607246,3,2,31084.03801957515,14398584,24.82055640220642
3,0.9259,0.2468596284776926,3,2,31072.36722211034,14398584,19.491823434829712
4,0.8438,0.43738782151937483,2,3,31062.133035214887,9599056,19.597248077392578
5,0.9338,0.22160583877563478,2,3,31063.487674119457,9599056,23.20202660560608
6,0.9361,0.19568508707880974,4,1,31075.056721172816,19198112,24.221924304962158
7,0.9489,0.17118667187839748,2,3,31072.466341988864,9599056,22.75062870979309
8,0.9641,0.12046345242634415,4,1,31083.302009156992,19198112,23.109832048416138
9,0.9588,0.13437260335311293,2,3,31080.065636658044,9599056,20.336936712265015
10,0.9668,0.11493270775713027,3,2,31082.800395245165,14398584,19.80390238761902
11,0.9691,0.09432076368667185,3,2,31082.42431348713,14398584,25.28850769996643
12,0.9741,0.08299989167386666,4,1,31078.676604111246,19198112,20.631975889205933
13,0.9656,0.10903964682407677,3,2,31079.17469654538,14398584,20.358642578125
14,0.9726,0.09064958478007466,3,2,31075.199573826685,14398584,21.017439603805542
15,0.9773,0.07082941089924424,4,1,31074.023233122796,19198112,24.100881099700928
16,0.9769,0.07303008632492274,4,1,31072.69981559684,19198112,21.76648497581482
17,0.979,0.06449349390091375,4,1,31074.875335994137,19198112,19.928682565689087
18,0.9815,0.0562142419509124,5,0,31071.868406237343,23997640,20.092796564102173
19,0.9794,0.0666949438824784,3,2,31071.492934781625,14398584,22.058064699172974
20,0.981,0.06077199098356068,3,2,31069.64305831412,14398584,22.114168882369995
