round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.5047,2.0680237674713133,1,4,123658.45404784838,4799528,20.264352798461914
2,0.8494,0.5652078740596771,2,3,123568.79952268752,9599056,22.821759700775146
3,0.7122,0.8536308684825897,1,4,123539.11084396028,4799528,27.933661937713623
4,0.92,0.26000507967472075,3,2,123471.0855301324,14398584,26.060633897781372
5,0.8212,0.5540986328363419,1,4,123504.88274560802,4799528,19.632460355758667
6,0.9103,0.2677370847404003,2,3,123487.48002627217,9599056,16.37034010887146
7,0.8929,0.3221544925153255,3,2,123464.50819345914,14398584,22.3735511302948
8,0.8769,0.37324237949848177,2,3,123476.08433047905,9599056,25.877619743347168
9,0.8284,0.5484902379751205,1,4,123461.05380229097,4799528,23.092389583587646
10,0.8224,0.550221662902832,1,4,123458.60102979743,4799528,24.099275588989258
11,0.8284,0.5348420488834381,1,4,123463.2896606085,4799528,24.150903463363647
12,0.9438,0.17263265141397716,1,4,123475.4281008514,4799528,28.624371767044067
13,0.9364,0.19234010168910026,2,3,123473.4844365945,9599056,24.99187994003296
14,0.9404,0.17188427693098784,2,3,123474.36866848588,9599056,20.21963405609131
15,0.9689,0.10419885168112815,4,1,123480.1415631587,19198112,27.146480321884155
16,0.9461,0.16398817977458238,2,3,123477.77206169441,9599056,20.597259044647217
17,0.977,0.07460197615232318,2,3,123461.87259003345,9599056,17.054321765899658
18,0.9626,0.11932714735381306,2,3,123444.88154796074,9599056,18.661242246627808
19,0.9596,0.13144037430835886,1,4,123447.2795331457,4799528,24.86145830154419
20,0.9678,0.10255783444754779,1,4,123454.42892672164,4799528,17.662937879562378
