round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9159,0.30827327761650086,5,0,4449.715113419197,23997640,20.3573157787323
2,0.9352,0.2236964939713478,5,0,4442.933483257749,23997640,20.661364555358887
3,0.9453,0.18311698322743178,5,0,4444.270139486914,23997640,19.82742404937744
4,0.9525,0.15604353948011995,5,0,4442.5345230779285,23997640,20.737812995910645
5,0.9607,0.13369991547763346,5,0,4443.573903026079,23997640,20.26572060585022
6,0.9648,0.12029834223240614,5,0,4446.344425261427,23997640,20.007407188415527
7,0.9698,0.10081927471533418,5,0,4447.2973465217865,23997640,20.734636068344116
8,0.972,0.09233172499276697,5,0,4448.233500121172,23997640,20.467883110046387
9,0.9747,0.08206343276929111,5,0,4447.955967527265,23997640,20.711521863937378
10,0.9756,0.0778828141938895,4,1,4448.598159332726,19198112,20.12461018562317
11,0.9776,0.0710139178287238,5,0,4449.8324600680035,23997640,20.747244119644165
12,0.9796,0.06483925293777137,5,0,4450.513333893599,23997640,19.801390886306763
13,0.9804,0.061480091446544975,4,1,4450.552060882998,19198112,20.83790111541748
14,0.9809,0.058952177931834014,5,0,4449.943359702265,23997640,19.761677742004395
15,0.9818,0.05628042941726744,5,0,4449.945968761165,23997640,20.63563299179077
16,0.984,0.0530331979196053,5,0,4449.6221565221085,23997640,19.95996618270874
17,0.983,0.051187805983563886,5,0,4448.896854975393,23997640,20.589568614959717
18,0.9847,0.049193806857662274,5,0,4448.284740389171,23997640,19.53677463531494
19,0.9853,0.047395656259870154,5,0,4447.921270262508,23997640,20.580124139785767
20,0.9857,0.0450734062197851,4,1,4447.899176230299,19198112,19.67367911338806
