round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9086,0.32908200030326845,5,0,4454.620376047142,23997640,20.647825002670288
2,0.9316,0.23352994863390922,4,1,4459.4185818540245,19198112,21.141417026519775
3,0.9463,0.1823077425673604,5,0,4454.86003204843,23997640,20.267013788223267
4,0.9535,0.15273848431780934,5,0,4446.474240465975,23997640,21.07901620864868
5,0.9615,0.12978276956528426,5,0,4446.682069164867,23997640,20.167501211166382
6,0.9659,0.10919776198081672,4,1,4447.330671740601,19198112,21.45322299003601
7,0.9715,0.09397140411809086,5,0,4445.937620359104,23997640,20.2956805229187
8,0.9744,0.08315190873537212,5,0,4445.336826273162,23997640,21.42245602607727
9,0.9748,0.07574073693826795,5,0,4445.97893930545,23997640,20.08394145965576
10,0.9759,0.07299479021811858,5,0,4447.13202867779,23997640,20.98796844482422
11,0.979,0.06316883667362853,5,0,4447.768792192886,23997640,20.18156361579895
12,0.9802,0.05784200494345278,5,0,4447.972520812571,23997640,21.03183937072754
13,0.9815,0.056296221128990874,5,0,4446.796571616946,23997640,20.350208044052124
14,0.9822,0.05200196782657877,5,0,4446.7003570722,23997640,20.883440017700195
15,0.9838,0.04995133507398423,4,1,4446.907184305893,19198112,20.212944746017456
16,0.9841,0.047271800535614604,5,0,4446.440643254257,23997640,20.33629059791565
17,0.9847,0.0459287147330353,5,0,4446.541836315927,23997640,20.493231058120728
18,0.9857,0.042883577364427036,5,0,4446.967211688769,23997640,20.550498008728027
19,0.9859,0.04272897147157928,5,0,4447.342036435956,23997640,20.82909631729126
20,0.9866,0.04053101609565783,4,1,4447.311986113674,19198112,20.26404619216919
