round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9082,0.3203015208363533,3,2,123467.2912836087,14398584,27.611879110336304
2,0.9289,0.24022440898418426,3,2,123590.63235743529,14398584,24.817618370056152
3,0.9413,0.1947876672670245,2,3,123582.5375857877,9599056,23.302425861358643
4,0.9502,0.16810440403223037,2,3,123587.84656093808,9599056,24.93096947669983
5,0.9502,0.16810440403223037,0,5,123587.84656093808,0,22.280376195907593
6,0.9571,0.1445501602612436,3,2,123568.21323326028,14398584,24.732101678848267
7,0.961,0.12689600778892637,3,2,123567.39715502413,14398584,24.875253915786743
8,0.9622,0.12288303613588214,1,4,123560.97594040282,4799528,23.360618352890015
9,0.9686,0.10575812820009887,1,4,123568.78753599359,4799528,22.26358962059021
10,0.9701,0.09718405552413314,2,3,123567.56671803589,9599056,24.687037706375122
11,0.9732,0.08552116068508477,2,3,123564.5499008908,9599056,24.801394939422607
12,0.9749,0.08138386481925845,1,4,123557.94593909873,4799528,23.27690815925598
13,0.978,0.06946271716300398,3,2,123548.78062552332,14398584,23.886017560958862
14,0.9772,0.07252177311480046,1,4,123549.19501827763,4799528,23.11555790901184
15,0.9797,0.06135412949528545,3,2,123560.32179214085,14398584,23.233676433563232
16,0.9813,0.05935102594085038,3,2,123550.5342171707,14398584,24.674238204956055
17,0.9803,0.05686492332932539,4,1,123541.4882450506,19198112,24.286471843719482
18,0.9811,0.055360290170647204,3,2,123543.16556278725,14398584,24.703011989593506
19,0.9826,0.05157307118477766,5,0,123538.51557395744,23997640,24.744508266448975
20,0.9842,0.04974219323117286,2,3,123535.25974134578,9599056,23.313514709472656
