round_num,global_accuracy,global_loss,participating_clients,dropped_updates,avg_latency_ms,total_bytes_transmitted,round_duration_seconds
1,0.9135,0.3106605584144592,5,0,368.7276861404728,23997640,21.91872477531433
2,0.9342,0.2275018114954233,5,0,368.52819672681227,23997640,19.992336750030518
3,0.9453,0.18327664535939694,5,0,368.5660417099756,23997640,21.07626223564148
4,0.9548,0.15528465253859758,5,0,368.8145137964877,23997640,19.960327625274658
5,0.9605,0.13315154237151147,5,0,368.9441788175492,23997640,20.85130262374878
6,0.9654,0.11432603624463081,5,0,368.99127249337954,23997640,20.414501905441284
7,0.9695,0.10091027580052614,5,0,368.9674329272031,23997640,20.788942575454712
8,0.9732,0.08851495154462755,5,0,369.0029610361624,23997640,20.242477655410767
9,0.9755,0.07884197718836367,5,0,369.03277828803385,23997640,20.572140216827393
10,0.9773,0.0718135057039559,5,0,369.06076263000995,23997640,20.869544744491577
11,0.9786,0.06746625167354942,5,0,369.0427424043219,23997640,20.18040108680725
12,0.9803,0.06204074451103807,5,0,369.06596251050894,23997640,20.84534740447998
13,0.9811,0.057866260962095115,5,0,369.08826649385475,23997640,20.485130548477173
14,0.9826,0.05371102505335584,5,0,369.1019280022259,23997640,20.955259084701538
15,0.9835,0.050941979509033265,5,0,369.08501910573034,23997640,20.176156044006348
16,0.9842,0.04924505394543521,5,0,369.10048345021517,23997640,21.973484754562378
17,0.9844,0.04678702090054285,5,0,369.12914346447684,23997640,20.242541790008545
18,0.9851,0.04455809493898414,5,0,369.1070326248865,23997640,21.254129648208618
19,0.9852,0.0459848916707444,5,0,369.0989548395332,23997640,20.219431161880493
20,0.986,0.04221507081310265,5,0,369.06425258376345,23997640,21.05851674079895
